Max pinlig intro,https://www.youtube.com/watch?v=aCpanIj3uv0,0.0,,
Mumitroldene introsang - Unkown,https://www.youtube.com/watch?v=u-46GTL5IQY,0.0,,
Hvad så Scooby doo? - Scooby Doo,https://www.youtube.com/watch?v=lsLC8Ghzy7M,0.0,,
Man er som man er - Krummerne,https://www.youtube.com/watch?v=cfYGBRb5Ka0,5.0,,
Glad i bad - Alletiders Nisse,https://www.youtube.com/watch?v=yvEC0wDtAU4,0.0,,
Mit allerfarligste sted - Bamse,https://www.youtube.com/watch?v=tmNqf4wYW4k,0.0,,
Sigurds bjørnetime intro - Sigurd,https://www.youtube.com/watch?v=3WDUu-1iBRQ,0.0,,
Disneys Robin Hood (1973) Intro,https://www.youtube.com/watch?v=PKYEKhxWy6o,0.0,,
Nissernes Ø - Nissebanden,https://www.youtube.com/watch?v=0spBd5jgEDU,46.0,,
Phineas og Ferb intro sang,https://www.youtube.com/watch?v=Jr16acS174Y,0.0,Vi klapper ik af folk der kommer for sent,
Dakmand Per,https://www.youtube.com/watch?v=QhqS4YJzx-o,0.0,,
Inspector Gadget theme song,https://www.youtube.com/watch?v=e-JHfXVlkik,3.0,,
Pilfingerdansen (remix) - Sigurd,https://www.youtube.com/watch?v=y6J6PYjTzxo,0.0,,
Emperor's New School Danish Intro - Kuzco,https://www.youtube.com/watch?v=mp-gNsO2Z_8,0.0,,
Farvelsangen - Bjørnen i det blå hus,https://www.youtube.com/watch?v=HBMCQp88OF8,18.0,Teletubbies siger farvel,x
